repo,old_env,new_env,old_code,new_code
numpy/numpy,v1.23.5,v1.24.0rc1,"['         comment. None implies no comments. For backwards compatibility, byte\n', ""         strings will be decoded as 'latin1'. The default is '#'.\n"", '     delimiter : str, optional\n', '+        The character used to separate the values. For backwards compatibility,\n', ""+        byte strings will be decoded as 'latin1'. The default is whitespace.\n"", '+\n', '+        .. versionchanged:: 1.23.0\n', '+           Only single character delimiters are supported. Newline characters\n', '+           cannot be used as the delimiter.\n', '+\n', '     converters : dict or callable, optional\n', '+        Converter functions to customize value parsing. If `converters` is\n', '+        callable, the function is applied to all columns, else it must be a\n', '+        dict that maps column number to a parser function.\n', '+        See examples for further details.\n', '         Default: None.\n', '+\n', '+        .. versionchanged:: 1.23.0\n', '+           The ability to pass a single callable to be applied to all columns\n', '+           was added.\n', '+\n', '     skiprows : int, optional\n', '         Skip the first `skiprows` lines, including comments; default: 0.\n', '     usecols : int or sequence, optional\n']","['         comment. None implies no comments. For backwards compatibility, byte\n', ""         strings will be decoded as 'latin1'. The default is '#'.\n"", '     delimiter : str, optional\n', '-        The string used to separate values. For backwards compatibility, byte\n', ""-        strings will be decoded as 'latin1'. The default is whitespace.\n"", '     converters : dict or callable, optional\n', '-        A function to parse all columns strings into the desired value, or\n', '-        a dictionary mapping column number to a parser function.\n', '-        E.g. if column 0 is a date string: ``converters = {0: datestr2num}``.\n', '-        Converters can also be used to provide a default value for missing\n', '-        data, e.g. ``converters = lambda s: float(s.strip() or 0)`` will\n', '-        convert empty fields to 0.\n', '         Default: None.\n', '     skiprows : int, optional\n', '         Skip the first `skiprows` lines, including comments; default: 0.\n', '     usecols : int or sequence, optional\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', '         .. versionadded:: 1.14.0\n', '     max_rows : int, optional\n', '+        Read `max_rows` rows of content after `skiprows` lines. The default is\n', '+        to read all the rows. Note that empty rows containing no data such as\n', '+        empty lines and comment lines are not counted towards `max_rows`,\n', '+        while such lines are counted in `skiprows`.\n', ' \n', '         .. versionadded:: 1.16.0\n', '+        \n', '+        .. versionchanged:: 1.23.0\n', '+            Lines containing no data, including comment lines (e.g., lines \n', ""+            starting with '#' or as specified via `comments`) are not counted \n"", '+            towards `max_rows`.\n', '     quotechar : unicode character or None, optional\n', '         The character used to denote the start and end of a quoted item.\n', '         Occurrences of the delimiter or comment characters are ignored within\n']","[' \n', '         .. versionadded:: 1.14.0\n', '     max_rows : int, optional\n', '-        Read `max_rows` lines of content after `skiprows` lines. The default\n', '-        is to read all the lines.\n', ' \n', '         .. versionadded:: 1.16.0\n', '     quotechar : unicode character or None, optional\n', '         The character used to denote the start and end of a quoted item.\n', '         Occurrences of the delimiter or comment characters are ignored within\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['     `genfromtxt` function provides more sophisticated handling of, e.g.,\n', '     lines with missing values.\n', ' \n', '+    Each row in the input text file must have the same number of values to be\n', '+    able to read all values. If all rows do not have same number of values, a\n', '+    subset of up to n columns (where n is the least number of values present\n', '+    in all rows) can be read by specifying the columns via `usecols`.\n', '+\n', '     .. versionadded:: 1.10.0\n', ' \n', '     The strings produced by the Python float.hex method can be used as\n']","['     `genfromtxt` function provides more sophisticated handling of, e.g.,\n', '     lines with missing values.\n', ' \n', '     .. versionadded:: 1.10.0\n', ' \n', '     The strings produced by the Python float.hex method can be used as\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['     >>> np.loadtxt(s, dtype=""U"", delimiter="","", quotechar=\'""\')\n', '     array(\'Hello, my name is ""Monty""!\', dtype=\'<U26\')\n', ' \n', '+    Read subset of columns when all rows do not contain equal number of values:\n', '+\n', '+    >>> d = StringIO(""1 2\\n2 4\\n3 9 12\\n4 16 20"")\n', '+    >>> np.loadtxt(d, usecols=(0, 1))\n', '+    array([[ 1.,  2.],\n', '+           [ 2.,  4.],\n', '+           [ 3.,  9.],\n', '+           [ 4., 16.]])\n', '+\n', '     """"""\n', ' \n', '     if like is not None:\n']","['     >>> np.loadtxt(s, dtype=""U"", delimiter="","", quotechar=\'""\')\n', '     array(\'Hello, my name is ""Monty""!\', dtype=\'<U26\')\n', ' \n', '     """"""\n', ' \n', '     if like is not None:\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' from numpy.ma.mrecords import MaskedRecords\n', ' from numpy.core.overrides import array_function_dispatch\n', ' from numpy.lib._iotools import _is_string_like\n', ' \n', ' _check_fill_value = np.ma.core._check_fill_value\n', ' \n']","[' from numpy.ma.mrecords import MaskedRecords\n', ' from numpy.core.overrides import array_function_dispatch\n', ' from numpy.lib._iotools import _is_string_like\n', '-from numpy.testing import suppress_warnings\n', ' \n', ' _check_fill_value = np.ma.core._check_fill_value\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[""                                  'formats': dts,\n"", ""                                  'offsets': offsets,\n"", ""                                  'itemsize': arr.dtype.itemsize})\n"", '+    arr = arr.view(flattened_fields)\n', ' \n', '     # next cast to a packed format with all fields converted to new dtype\n', ""     packed_fields = np.dtype({'names': names,\n""]","[""                                  'formats': dts,\n"", ""                                  'offsets': offsets,\n"", ""                                  'itemsize': arr.dtype.itemsize})\n"", '-    with suppress_warnings() as sup:  # until 1.16 (gh-12447)\n', '-        sup.filter(FutureWarning, ""Numpy has detected"")\n', '-        arr = arr.view(flattened_fields)\n', ' \n', '     # next cast to a packed format with all fields converted to new dtype\n', ""     packed_fields = np.dtype({'names': names,\n""]"
numpy/numpy,v1.23.5,v1.24.0rc1,"['     else:\n', '         if names is not None:\n', '             raise ValueError(""don\'t supply both dtype and names"")\n', '+        # if dtype is the args of np.dtype, construct it\n', '+        dtype = np.dtype(dtype)\n', '         # sanity check of the input dtype\n', '         fields = _get_fields_and_offsets(dtype)\n', '         if len(fields) == 0:\n']","['     else:\n', '         if names is not None:\n', '             raise ValueError(""don\'t supply both dtype and names"")\n', '         # sanity check of the input dtype\n', '         fields = _get_fields_and_offsets(dtype)\n', '         if len(fields) == 0:\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', ' \n', ' class TestDataSourceOpen:\n', '+    def setup_method(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']","[' \n', ' \n', ' class TestDataSourceOpen:\n', '-    def setup(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', ' \n', ' class TestDataSourceExists:\n', '+    def setup_method(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']","[' \n', ' \n', ' class TestDataSourceExists:\n', '-    def setup(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', ' \n', ' class TestDataSourceAbspath:\n', '+    def setup_method(self):\n', '         self.tmpdir = os.path.abspath(mkdtemp())\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']","[' \n', ' \n', ' class TestDataSourceAbspath:\n', '-    def setup(self):\n', '         self.tmpdir = os.path.abspath(mkdtemp())\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', ' \n', ' class TestRepositoryAbspath:\n', '+    def setup_method(self):\n', '         self.tmpdir = os.path.abspath(mkdtemp())\n', '         self.repos = datasource.Repository(valid_baseurl(), self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.repos\n', ' \n']","[' \n', ' \n', ' class TestRepositoryAbspath:\n', '-    def setup(self):\n', '         self.tmpdir = os.path.abspath(mkdtemp())\n', '         self.repos = datasource.Repository(valid_baseurl(), self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.repos\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', ' \n', ' class TestRepositoryExists:\n', '+    def setup_method(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.repos = datasource.Repository(valid_baseurl(), self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.repos\n', ' \n']","[' \n', ' \n', ' class TestRepositoryExists:\n', '-    def setup(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.repos = datasource.Repository(valid_baseurl(), self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.repos\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', ' \n', ' class TestOpenFunc:\n', '+    def setup_method(self):\n', '         self.tmpdir = mkdtemp()\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', ' \n', '     def test_DataSourceOpen(self):\n']","[' \n', ' \n', ' class TestOpenFunc:\n', '-    def setup(self):\n', '         self.tmpdir = mkdtemp()\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', ' \n', '     def test_DataSourceOpen(self):\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', '     @pytest.mark.filterwarnings(""ignore:Mean of empty slice:RuntimeWarning"")\n', '     @pytest.mark.filterwarnings(\n', '+        ""ignore:invalid value encountered in( scalar)? divide:RuntimeWarning""\n', '     )\n', '     @pytest.mark.parametrize(""mode"", [""mean"", ""median""])\n', '     def test_zero_stat_length_valid(self, mode):\n']","[' \n', '     @pytest.mark.filterwarnings(""ignore:Mean of empty slice:RuntimeWarning"")\n', '     @pytest.mark.filterwarnings(\n', '-        ""ignore:invalid value encountered in (divide|double_scalars):""\n', '-        ""RuntimeWarning""\n', '     )\n', '     @pytest.mark.parametrize(""mode"", [""mean"", ""median""])\n', '     def test_zero_stat_length_valid(self, mode):\n']"
